"week","tweets","tweets.cum","date","state.abb","Commodity","progress.NASS","tweets.tot","tweets.fit","fit.deriv2","tweets.cum.sub","progress.twitter","crop","wk.buffer.start","wk.buffer.end"
15,0,5,2017-04-16,"MI","CORN",0,38,4.95447570302293,0.700336382828269,1,3.2258064516129,"corn",5,4
16,1,6,2017-04-23,"MI","CORN",1,38,7.34559340305682,0.799223689636791,2,6.45161290322581,"corn",5,4
17,2,8,2017-04-30,"MI","CORN",5,38,10.5232212968594,0.74645520141443,4,12.9032258064516,"corn",5,4
18,4,12,2017-05-07,"MI","CORN",10,38,14.4284554771756,0.473510072444361,8,25.8064516129032,"corn",5,4
19,5,17,2017-05-14,"MI","CORN",30,38,18.791778262698,0.0228896677694348,13,41.9354838709677,"corn",5,4
20,10,27,2017-05-21,"MI","CORN",67,38,23.1771774094317,-0.437051645942502,23,74.1935483870968,"corn",5,4
21,2,29,2017-05-28,"MI","CORN",82,38,27.1399737807622,-0.730670691286445,25,80.6451612903226,"corn",5,4
22,2,31,2017-06-04,"MI","CORN",91,38,30.3911409497052,-0.802217539871393,27,87.0967741935484,"corn",5,4
23,2,33,2017-06-11,"MI","CORN",96,38,32.8535687977287,-0.713360032977173,29,93.5483870967742,"corn",5,4
24,1,34,NA,"MI",NA,NA,38,34.6080329935045,-0.558001149388535,30,96.7741935483871,"corn",5,4
25,1,35,NA,"MI",NA,NA,38,35.8043572918689,-0.402325762155184,31,100,"corn",5,4
26,0,35,NA,"MI",NA,NA,38,36.595864925825,-0.275365740632627,31,100,"corn",5,4
11,0,4,NA,"MI",NA,NA,38,0.853507239529812,0.175216946723185,0,0,"corn",5,5
12,0,4,NA,"MI",NA,NA,38,1.34604372198937,0.265265307379793,0,0,"corn",5,5
13,1,5,NA,"MI",NA,NA,38,2.10669046293551,0.389033819323632,1,3.125,"corn",5,5
14,0,5,2017-04-09,"MI","CORN",0,38,3.25895949099439,0.542767211467024,1,3.125,"corn",5,5
15,0,5,2017-04-16,"MI","CORN",0,38,4.95447570302293,0.700336382828269,1,3.125,"corn",5,5
16,1,6,2017-04-23,"MI","CORN",1,38,7.34559340305682,0.799223689636791,2,6.25,"corn",5,5
17,2,8,2017-04-30,"MI","CORN",5,38,10.5232212968594,0.74645520141443,4,12.5,"corn",5,5
18,4,12,2017-05-07,"MI","CORN",10,38,14.4284554771756,0.473510072444361,8,25,"corn",5,5
19,5,17,2017-05-14,"MI","CORN",30,38,18.791778262698,0.0228896677694348,13,40.625,"corn",5,5
20,10,27,2017-05-21,"MI","CORN",67,38,23.1771774094317,-0.437051645942502,23,71.875,"corn",5,5
21,2,29,2017-05-28,"MI","CORN",82,38,27.1399737807622,-0.730670691286445,25,78.125,"corn",5,5
22,2,31,2017-06-04,"MI","CORN",91,38,30.3911409497052,-0.802217539871393,27,84.375,"corn",5,5
23,2,33,2017-06-11,"MI","CORN",96,38,32.8535687977287,-0.713360032977173,29,90.625,"corn",5,5
24,1,34,NA,"MI",NA,NA,38,34.6080329935045,-0.558001149388535,30,93.75,"corn",5,5
25,1,35,NA,"MI",NA,NA,38,35.8043572918689,-0.402325762155184,31,96.875,"corn",5,5
26,0,35,NA,"MI",NA,NA,38,36.595864925825,-0.275365740632627,31,96.875,"corn",5,5
27,1,36,NA,"MI",NA,NA,38,37.1091412287498,-0.182324908328107,32,100,"corn",5,5
16,0,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,0,0,"corn",0,0
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,8,40,"corn",0,0
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,20,100,"corn",0,0
16,0,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,0,0,"corn",0,1
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,8,28.5714285714286,"corn",0,1
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,20,71.4285714285714,"corn",0,1
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,28,100,"corn",0,1
16,0,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,0,0,"corn",0,2
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,8,27.5862068965517,"corn",0,2
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,20,68.9655172413793,"corn",0,2
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,28,96.551724137931,"corn",0,2
20,1,33,2017-05-21,"ND","CORN",82,34,33.1635492743817,-1.52721030684561,29,100,"corn",0,2
16,0,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,0,0,"corn",0,3
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,8,27.5862068965517,"corn",0,3
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,20,68.9655172413793,"corn",0,3
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,28,96.551724137931,"corn",0,3
20,1,33,2017-05-21,"ND","CORN",82,34,33.1635492743817,-1.52721030684561,29,100,"corn",0,3
21,0,33,2017-05-28,"ND","CORN",94,34,33.7904887777383,-0.404879559455278,29,100,"corn",0,3
16,0,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,0,0,"corn",0,4
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,8,27.5862068965517,"corn",0,4
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,20,68.9655172413793,"corn",0,4
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,28,96.551724137931,"corn",0,4
20,1,33,2017-05-21,"ND","CORN",82,34,33.1635492743817,-1.52721030684561,29,100,"corn",0,4
21,0,33,2017-05-28,"ND","CORN",94,34,33.7904887777383,-0.404879559455278,29,100,"corn",0,4
22,0,33,2017-06-04,"ND","CORN",99,34,33.9482555544492,-0.101406770753235,29,100,"corn",0,4
16,0,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,0,0,"corn",0,5
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,8,27.5862068965517,"corn",0,5
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,20,68.9655172413793,"corn",0,5
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,28,96.551724137931,"corn",0,5
20,1,33,2017-05-21,"ND","CORN",82,34,33.1635492743817,-1.52721030684561,29,100,"corn",0,5
21,0,33,2017-05-28,"ND","CORN",94,34,33.7904887777383,-0.404879559455278,29,100,"corn",0,5
22,0,33,2017-06-04,"ND","CORN",99,34,33.9482555544492,-0.101406770753235,29,100,"corn",0,5
23,0,33,2017-06-11,"ND","CORN",100,34,33.9872650878837,-0.0250435783867647,29,100,"corn",0,5
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,0,0,"corn",1,0
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,1,4.76190476190476,"corn",1,0
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,9,42.8571428571429,"corn",1,0
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,21,100,"corn",1,0
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,0,0,"corn",1,1
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,1,3.44827586206897,"corn",1,1
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,9,31.0344827586207,"corn",1,1
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,21,72.4137931034483,"corn",1,1
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,29,100,"corn",1,1
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,0,0,"corn",1,2
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,1,3.33333333333333,"corn",1,2
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,9,30,"corn",1,2
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,21,70,"corn",1,2
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,29,96.6666666666667,"corn",1,2
20,1,33,2017-05-21,"ND","CORN",82,34,33.1635492743817,-1.52721030684561,30,100,"corn",1,2
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,0,0,"corn",1,3
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,1,3.33333333333333,"corn",1,3
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,9,30,"corn",1,3
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,21,70,"corn",1,3
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,29,96.6666666666667,"corn",1,3
20,1,33,2017-05-21,"ND","CORN",82,34,33.1635492743817,-1.52721030684561,30,100,"corn",1,3
21,0,33,2017-05-28,"ND","CORN",94,34,33.7904887777383,-0.404879559455278,30,100,"corn",1,3
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,0,0,"corn",1,4
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,1,3.33333333333333,"corn",1,4
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,9,30,"corn",1,4
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,21,70,"corn",1,4
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,29,96.6666666666667,"corn",1,4
20,1,33,2017-05-21,"ND","CORN",82,34,33.1635492743817,-1.52721030684561,30,100,"corn",1,4
21,0,33,2017-05-28,"ND","CORN",94,34,33.7904887777383,-0.404879559455278,30,100,"corn",1,4
22,0,33,2017-06-04,"ND","CORN",99,34,33.9482555544492,-0.101406770753235,30,100,"corn",1,4
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,0,0,"corn",1,5
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,1,3.33333333333333,"corn",1,5
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,9,30,"corn",1,5
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,21,70,"corn",1,5
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,29,96.6666666666667,"corn",1,5
20,1,33,2017-05-21,"ND","CORN",82,34,33.1635492743817,-1.52721030684561,30,100,"corn",1,5
21,0,33,2017-05-28,"ND","CORN",94,34,33.7904887777383,-0.404879559455278,30,100,"corn",1,5
22,0,33,2017-06-04,"ND","CORN",99,34,33.9482555544492,-0.101406770753235,30,100,"corn",1,5
23,0,33,2017-06-11,"ND","CORN",100,34,33.9872650878837,-0.0250435783867647,30,100,"corn",1,5
14,0,3,2017-04-09,"ND","CORN",0,34,0.294928434580153,0.565615091238827,0,0,"corn",2,0
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,0,0,"corn",2,0
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,1,4.76190476190476,"corn",2,0
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,9,42.8571428571429,"corn",2,0
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,21,100,"corn",2,0
14,0,3,2017-04-09,"ND","CORN",0,34,0.294928434580153,0.565615091238827,0,0,"corn",2,1
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,0,0,"corn",2,1
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,1,3.44827586206897,"corn",2,1
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,9,31.0344827586207,"corn",2,1
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,21,72.4137931034483,"corn",2,1
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,29,100,"corn",2,1
14,0,3,2017-04-09,"ND","CORN",0,34,0.294928434580153,0.565615091238827,0,0,"corn",2,2
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,0,0,"corn",2,2
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,1,3.33333333333333,"corn",2,2
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,9,30,"corn",2,2
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,21,70,"corn",2,2
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,29,96.6666666666667,"corn",2,2
20,1,33,2017-05-21,"ND","CORN",82,34,33.1635492743817,-1.52721030684561,30,100,"corn",2,2
14,0,3,2017-04-09,"ND","CORN",0,34,0.294928434580153,0.565615091238827,0,0,"corn",2,3
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,0,0,"corn",2,3
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,1,3.33333333333333,"corn",2,3
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,9,30,"corn",2,3
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,21,70,"corn",2,3
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,29,96.6666666666667,"corn",2,3
20,1,33,2017-05-21,"ND","CORN",82,34,33.1635492743817,-1.52721030684561,30,100,"corn",2,3
21,0,33,2017-05-28,"ND","CORN",94,34,33.7904887777383,-0.404879559455278,30,100,"corn",2,3
14,0,3,2017-04-09,"ND","CORN",0,34,0.294928434580153,0.565615091238827,0,0,"corn",2,4
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,0,0,"corn",2,4
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,1,3.33333333333333,"corn",2,4
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,9,30,"corn",2,4
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,21,70,"corn",2,4
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,29,96.6666666666667,"corn",2,4
20,1,33,2017-05-21,"ND","CORN",82,34,33.1635492743817,-1.52721030684561,30,100,"corn",2,4
21,0,33,2017-05-28,"ND","CORN",94,34,33.7904887777383,-0.404879559455278,30,100,"corn",2,4
22,0,33,2017-06-04,"ND","CORN",99,34,33.9482555544492,-0.101406770753235,30,100,"corn",2,4
14,0,3,2017-04-09,"ND","CORN",0,34,0.294928434580153,0.565615091238827,0,0,"corn",2,5
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,0,0,"corn",2,5
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,1,3.33333333333333,"corn",2,5
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,9,30,"corn",2,5
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,21,70,"corn",2,5
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,29,96.6666666666667,"corn",2,5
20,1,33,2017-05-21,"ND","CORN",82,34,33.1635492743817,-1.52721030684561,30,100,"corn",2,5
21,0,33,2017-05-28,"ND","CORN",94,34,33.7904887777383,-0.404879559455278,30,100,"corn",2,5
22,0,33,2017-06-04,"ND","CORN",99,34,33.9482555544492,-0.101406770753235,30,100,"corn",2,5
23,0,33,2017-06-11,"ND","CORN",100,34,33.9872650878837,-0.0250435783867647,30,100,"corn",2,5
13,0,0,NA,"ND",NA,NA,34,0.0729794476973865,0.142753762742345,0,0,"corn",3,0
14,3,3,2017-04-09,"ND","CORN",0,34,0.294928434580153,0.565615091238827,3,12.5,"corn",3,0
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,3,12.5,"corn",3,0
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,4,16.6666666666667,"corn",3,0
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,12,50,"corn",3,0
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,24,100,"corn",3,0
13,0,0,NA,"ND",NA,NA,34,0.0729794476973865,0.142753762742345,0,0,"corn",3,1
14,3,3,2017-04-09,"ND","CORN",0,34,0.294928434580153,0.565615091238827,3,9.375,"corn",3,1
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,3,9.375,"corn",3,1
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,4,12.5,"corn",3,1
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,12,37.5,"corn",3,1
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,24,75,"corn",3,1
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,32,100,"corn",3,1
13,0,0,NA,"ND",NA,NA,34,0.0729794476973865,0.142753762742345,0,0,"corn",3,2
14,3,3,2017-04-09,"ND","CORN",0,34,0.294928434580153,0.565615091238827,3,9.09090909090909,"corn",3,2
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,3,9.09090909090909,"corn",3,2
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,4,12.1212121212121,"corn",3,2
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,12,36.3636363636364,"corn",3,2
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,24,72.7272727272727,"corn",3,2
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,32,96.969696969697,"corn",3,2
20,1,33,2017-05-21,"ND","CORN",82,34,33.1635492743817,-1.52721030684561,33,100,"corn",3,2
13,0,0,NA,"ND",NA,NA,34,0.0729794476973865,0.142753762742345,0,0,"corn",3,3
14,3,3,2017-04-09,"ND","CORN",0,34,0.294928434580153,0.565615091238827,3,9.09090909090909,"corn",3,3
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,3,9.09090909090909,"corn",3,3
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,4,12.1212121212121,"corn",3,3
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,12,36.3636363636364,"corn",3,3
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,24,72.7272727272727,"corn",3,3
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,32,96.969696969697,"corn",3,3
20,1,33,2017-05-21,"ND","CORN",82,34,33.1635492743817,-1.52721030684561,33,100,"corn",3,3
21,0,33,2017-05-28,"ND","CORN",94,34,33.7904887777383,-0.404879559455278,33,100,"corn",3,3
13,0,0,NA,"ND",NA,NA,34,0.0729794476973865,0.142753762742345,0,0,"corn",3,4
14,3,3,2017-04-09,"ND","CORN",0,34,0.294928434580153,0.565615091238827,3,9.09090909090909,"corn",3,4
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,3,9.09090909090909,"corn",3,4
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,4,12.1212121212121,"corn",3,4
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,12,36.3636363636364,"corn",3,4
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,24,72.7272727272727,"corn",3,4
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,32,96.969696969697,"corn",3,4
20,1,33,2017-05-21,"ND","CORN",82,34,33.1635492743817,-1.52721030684561,33,100,"corn",3,4
21,0,33,2017-05-28,"ND","CORN",94,34,33.7904887777383,-0.404879559455278,33,100,"corn",3,4
22,0,33,2017-06-04,"ND","CORN",99,34,33.9482555544492,-0.101406770753235,33,100,"corn",3,4
13,0,0,NA,"ND",NA,NA,34,0.0729794476973865,0.142753762742345,0,0,"corn",3,5
14,3,3,2017-04-09,"ND","CORN",0,34,0.294928434580153,0.565615091238827,3,9.09090909090909,"corn",3,5
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,3,9.09090909090909,"corn",3,5
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,4,12.1212121212121,"corn",3,5
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,12,36.3636363636364,"corn",3,5
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,24,72.7272727272727,"corn",3,5
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,32,96.969696969697,"corn",3,5
20,1,33,2017-05-21,"ND","CORN",82,34,33.1635492743817,-1.52721030684561,33,100,"corn",3,5
21,0,33,2017-05-28,"ND","CORN",94,34,33.7904887777383,-0.404879559455278,33,100,"corn",3,5
22,0,33,2017-06-04,"ND","CORN",99,34,33.9482555544492,-0.101406770753235,33,100,"corn",3,5
23,0,33,2017-06-11,"ND","CORN",100,34,33.9872650878837,-0.0250435783867647,33,100,"corn",3,5
12,0,0,NA,"ND",NA,NA,34,0.0179695678678431,0.0353213521980067,0,0,"corn",4,0
13,0,0,NA,"ND",NA,NA,34,0.0729794476973865,0.142753762742345,0,0,"corn",4,0
14,3,3,2017-04-09,"ND","CORN",0,34,0.294928434580153,0.565615091238827,3,12.5,"corn",4,0
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,3,12.5,"corn",4,0
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,4,16.6666666666667,"corn",4,0
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,12,50,"corn",4,0
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,24,100,"corn",4,0
12,0,0,NA,"ND",NA,NA,34,0.0179695678678431,0.0353213521980067,0,0,"corn",4,1
13,0,0,NA,"ND",NA,NA,34,0.0729794476973865,0.142753762742345,0,0,"corn",4,1
14,3,3,2017-04-09,"ND","CORN",0,34,0.294928434580153,0.565615091238827,3,9.375,"corn",4,1
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,3,9.375,"corn",4,1
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,4,12.5,"corn",4,1
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,12,37.5,"corn",4,1
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,24,75,"corn",4,1
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,32,100,"corn",4,1
12,0,0,NA,"ND",NA,NA,34,0.0179695678678431,0.0353213521980067,0,0,"corn",4,2
13,0,0,NA,"ND",NA,NA,34,0.0729794476973865,0.142753762742345,0,0,"corn",4,2
14,3,3,2017-04-09,"ND","CORN",0,34,0.294928434580153,0.565615091238827,3,9.09090909090909,"corn",4,2
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,3,9.09090909090909,"corn",4,2
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,4,12.1212121212121,"corn",4,2
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,12,36.3636363636364,"corn",4,2
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,24,72.7272727272727,"corn",4,2
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,32,96.969696969697,"corn",4,2
20,1,33,2017-05-21,"ND","CORN",82,34,33.1635492743817,-1.52721030684561,33,100,"corn",4,2
12,0,0,NA,"ND",NA,NA,34,0.0179695678678431,0.0353213521980067,0,0,"corn",4,3
13,0,0,NA,"ND",NA,NA,34,0.0729794476973865,0.142753762742345,0,0,"corn",4,3
14,3,3,2017-04-09,"ND","CORN",0,34,0.294928434580153,0.565615091238827,3,9.09090909090909,"corn",4,3
15,0,3,2017-04-16,"ND","CORN",0,34,1.1686297616708,2.06892718062568,3,9.09090909090909,"corn",4,3
16,1,4,2017-04-23,"ND","CORN",1,34,4.30036732461944,5.52469795676144,4,12.1212121212121,"corn",4,3
17,8,12,2017-04-30,"ND","CORN",3,34,12.6029994036035,4.03872318558209,12,36.3636363636364,"corn",4,3
18,12,24,2017-05-07,"ND","CORN",23,34,23.9882335512949,-5.71659122115387,24,72.7272727272727,"corn",4,3
19,8,32,2017-05-14,"ND","CORN",58,34,30.8362149852493,-4.5977576908884,32,96.969696969697,"corn",4,3
20,1,33,2017-05-21,"ND","CORN",82,34,33.1635492743817,-1.52721030684561,33,100,"corn",4,3
21,0,33,2017-05-28,"ND","CORN",94,34,33.7904887777383,-0.404879559455278,33,100,"corn",4,3
12,0,0,NA,"ND",NA,NA,34,0.0179695678678431,0.0353213521980067,0,0,"corn",4,4
13,0,0,NA,"ND",NA,NA,34,0.0729794476973865,0.142753762742345,0,0,"corn",4,4
